品目,数量,単位,高値,安値,主な産地,日付,元ファイル
塩さけ,1733,1kg,926.263127524524,650,,平成28年4月14日（木）,suiexcel9 (15).xls
塩すけそうこ,619,1kg,3459.7180156657964,1296,,平成28年4月14日（木）,suiexcel9 (15).xls
開干さんま,585,1kg,1091,583,,平成28年4月14日（木）,suiexcel9 (15).xls
開干あじ,597,1kg,1483.560655737705,757,,平成28年4月14日（木）,suiexcel9 (15).xls
若干かれい,216,1kg,1215,648,,平成28年4月14日（木）,suiexcel9 (15).xls
ちりめん,2514,1kg,3950.713305898491,259,,平成28年4月14日（木）,suiexcel9 (15).xls
なまりぶし,108,1kg,1821.2051282051282,864,,平成28年4月14日（木）,suiexcel9 (15).xls
ほたるいか,1000,1kg,2700,432,,平成28年4月14日（木）,suiexcel9 (15).xls
くろまぐろ,260,1kg,4086.793774319066,3350,,平成28年4月15日（金）,suiexcel10 (15).xls
きわだ,1732,1kg,2730.9043824701193,540,,平成28年4月15日（金）,suiexcel10 (15).xls
あじ,2837,1kg,2232.131386861314,270,,平成28年4月15日（金）,suiexcel10 (15).xls
さば,3138,1kg,1500,216,,平成28年4月15日（金）,suiexcel10 (15).xls
まいわし,2218,1kg,300,108,,平成28年4月15日（金）,suiexcel10 (15).xls
養成ぶり,7187,1kg,1188,500,,平成28年4月15日（金）,suiexcel10 (15).xls
かつお,2365,1kg,1000,432,,平成28年4月15日（金）,suiexcel10 (15).xls
養成まだい,4873,1kg,1688.5496062992127,864,,平成28年4月15日（金）,suiexcel10 (15).xls
さわら,665,1kg,1224.1435897435897,822,,平成28年4月15日（金）,suiexcel10 (15).xls
かれい,891,1kg,6000,540,,平成28年4月15日（金）,suiexcel10 (15).xls
養成はまち,927,1kg,1615.6774193548388,940,,平成28年4月15日（金）,suiexcel10 (15).xls
養成かんぱち,1855,1kg,1748.15953307393,1000,,平成28年4月15日（金）,suiexcel10 (15).xls
さけ,1658,1kg,1844.8647540983607,750,,平成28年4月15日（金）,suiexcel10 (15).xls
たこ,459,1kg,14000,756,,平成28年4月15日（金）,suiexcel10 (15).xls
はまぐり,402,1kg,1944,432,,平成28年4月15日（金）,suiexcel10 (15).xls
しじみ,1090,1kg,1600,270,,平成28年4月15日（金）,suiexcel10 (15).xls
あさり,1416,1kg,1052.1424017003187,432,,平成28年4月15日（金）,suiexcel10 (15).xls
ほたて貝,9303,1kg,918,104,,平成28年4月15日（金）,suiexcel10 (15).xls
冷凍もんごいか,560,1kg,3752.8500000000004,756,,平成28年4月15日（金）,suiexcel10 (15).xls
冷凍たこ,240,1kg,1404,1080,,平成28年4月15日（金）,suiexcel10 (15).xls
冷凍えび,1628,1kg,3733.9760479041915,1188,,平成28年4月15日（金）,suiexcel10 (15).xls
塩さば,3074,1kg,2600,324,,平成28年4月15日（金）,suiexcel10 (15).xls
塩さけ,962,1kg,1542.8025751072962,859,,平成28年4月15日（金）,suiexcel10 (15).xls
塩すけそうこ,587,1kg,4274.953736654804,1080,,平成28年4月15日（金）,suiexcel10 (15).xls
開干さんま,402,1kg,1115.7142857142858,590,,平成28年4月15日（金）,suiexcel10 (15).xls
開干あじ,173,1kg,1444,752,,平成28年4月15日（金）,suiexcel10 (15).xls
若干かれい,272,1kg,2160,648,,平成28年4月15日（金）,suiexcel10 (15).xls
ちりめん,2253,1kg,2962.8917881811203,702,,平成28年4月15日（金）,suiexcel10 (15).xls
なまりぶし,199,1kg,1554.4832214765102,864,,平成28年4月15日（金）,suiexcel10 (15).xls
ほたるいか,1000,1kg,2700,432,,平成28年4月15日（金）,suiexcel10 (15).xls
くろまぐろ,171,1kg,4121.438596491228,3000,,平成28年4月16日（土）,suiexcel11 (15).xls
きわだ,1851,1kg,2179.232258064516,540,,平成28年4月16日（土）,suiexcel11 (15).xls
あじ,3585,1kg,800,324,,平成28年4月16日（土）,suiexcel11 (15).xls
さば,1776,1kg,767.5381263616557,324,,平成28年4月16日（土）,suiexcel11 (15).xls
まいわし,2773,1kg,450,162,,平成28年4月16日（土）,suiexcel11 (15).xls
養成ぶり,4409,1kg,1188,470,,平成28年4月16日（土）,suiexcel11 (15).xls
かつお,4629,1kg,1350,544,,平成28年4月16日（土）,suiexcel11 (15).xls
養成まだい,6104,1kg,1404,600,,平成28年4月16日（土）,suiexcel11 (15).xls
さわら,1104,1kg,1320.4131736526947,835,,平成28年4月16日（土）,suiexcel11 (15).xls
かれい,517,1kg,5000,648,,平成28年4月16日（土）,suiexcel11 (15).xls
養成はまち,1414,1kg,1559.0611246943765,324,,平成28年4月16日（土）,suiexcel11 (15).xls
養成かんぱち,2501,1kg,1952.6478454680537,800,,平成28年4月16日（土）,suiexcel11 (15).xls
さけ,3479,1kg,2232.8401253918496,1210,,平成28年4月16日（土）,suiexcel11 (15).xls
たこ,542,1kg,11100,637,,平成28年4月16日（土）,suiexcel11 (15).xls
はまぐり,384,1kg,1836,432,,平成28年4月16日（土）,suiexcel11 (15).xls
しじみ,1600,1kg,1296,324,,平成28年4月16日（土）,suiexcel11 (15).xls
あさり,4460,1kg,1092.4365482233502,432,,平成28年4月16日（土）,suiexcel11 (15).xls
ほたて貝,2853,1kg,1678.2206896551725,540,,平成28年4月16日（土）,suiexcel11 (15).xls
冷凍もんごいか,767,1kg,3456,756,,平成28年4月16日（土）,suiexcel11 (15).xls
冷凍たこ,340,1kg,1404,1080,,平成28年4月16日（土）,suiexcel11 (15).xls
冷凍えび,2694,1kg,3538.1,1188,,平成28年4月16日（土）,suiexcel11 (15).xls
塩さば,6004,1kg,1800,324,,平成28年4月16日（土）,suiexcel11 (15).xls
塩さけ,764,1kg,3240,650,,平成28年4月16日（土）,suiexcel11 (15).xls
塩すけそうこ,799,1kg,3601.778260869565,864,,平成28年4月16日（土）,suiexcel11 (15).xls
開干さんま,633,1kg,1095.5225225225224,580,,平成28年4月16日（土）,suiexcel11 (15).xls
開干あじ,674,1kg,1835.546875,864,,平成28年4月16日（土）,suiexcel11 (15).xls
若干かれい,264,1kg,1404,648,,平成28年4月16日（土）,suiexcel11 (15).xls
ちりめん,1665,1kg,3205.987878787879,832,,平成28年4月16日（土）,suiexcel11 (15).xls
なまりぶし,124,1kg,1480,830,,平成28年4月16日（土）,suiexcel11 (15).xls
ほたるいか,3000,1kg,2700,540,,平成28年4月16日（土）,suiexcel11 (15).xls
くろまぐろ,75,1kg,3682,3682,,平成28年4月18日（月）,suiexcel12 (15).xls
きわだ,1599,1kg,2483.7481840193705,540,,平成28年4月18日（月）,suiexcel12 (15).xls
あじ,1578,1kg,1341.4741379310344,378,,平成28年4月18日（月）,suiexcel12 (15).xls
さば,1280,1kg,727.2707581227437,350,,平成28年4月18日（月）,suiexcel12 (15).xls
まいわし,1883,1kg,450,216,,平成28年4月18日（月）,suiexcel12 (15).xls
養成ぶり,4720,1kg,1188,540,,平成28年4月18日（月）,suiexcel12 (15).xls
かつお,2864,1kg,756,540,,平成28年4月18日（月）,suiexcel12 (15).xls
養成まだい,5960,1kg,1617.6427070197562,864,,平成28年4月18日（月）,suiexcel12 (15).xls
さわら,1797,1kg,1156.3857868020305,648,,平成28年4月18日（月）,suiexcel12 (15).xls
かれい,2140,1kg,2200,324,,平成28年4月18日（月）,suiexcel12 (15).xls
養成はまち,1147,1kg,1662.6921850079746,940,,平成28年4月18日（月）,suiexcel12 (15).xls
養成かんぱち,2133,1kg,1580.2794676806084,1000,,平成28年4月18日（月）,suiexcel12 (15).xls
さけ,2210,1kg,1716.1023298309728,1203,,平成28年4月18日（月）,suiexcel12 (15).xls
たこ,302,1kg,16000,907,,平成28年4月18日（月）,suiexcel12 (15).xls
はまぐり,522,1kg,1944,432,,平成28年4月18日（月）,suiexcel12 (15).xls
しじみ,1290,1kg,1296,270,,平成28年4月18日（月）,suiexcel12 (15).xls
あさり,4363,1kg,1091.6182965299683,432,,平成28年4月18日（月）,suiexcel12 (15).xls
ほたて貝,1957,1kg,1527.6626984126983,500,,平成28年4月18日（月）,suiexcel12 (15).xls
冷凍もんごいか,510,1kg,3456,756,,平成28年4月18日（月）,suiexcel12 (15).xls
冷凍たこ,280,1kg,1404,1080,,平成28年4月18日（月）,suiexcel12 (15).xls
冷凍えび,2719,1kg,5163.406040268456,1188,,平成28年4月18日（月）,suiexcel12 (15).xls
塩さば,6459,1kg,1955,324,,平成28年4月18日（月）,suiexcel12 (15).xls
塩さけ,152,1kg,2166.4736842105262,1171,,平成28年4月18日（月）,suiexcel12 (15).xls
塩すけそうこ,426,1kg,3097.228260869565,1609,,平成28年4月18日（月）,suiexcel12 (15).xls
開干さんま,442,1kg,966,528,,平成28年4月18日（月）,suiexcel12 (15).xls
開干あじ,126,1kg,1855.230769230769,864,,平成28年4月18日（月）,suiexcel12 (15).xls
若干かれい,100,1kg,2160,648,,平成28年4月18日（月）,suiexcel12 (15).xls
ちりめん,2273,1kg,3837.6346749226004,756,,平成28年4月18日（月）,suiexcel12 (15).xls
なまりぶし,111,1kg,1981.6065573770493,864,,平成28年4月18日（月）,suiexcel12 (15).xls
ほたるいか,2000,1kg,2700,432,,平成28年4月18日（月）,suiexcel12 (15).xls
くろまぐろ,55,1kg,2997,2997,,平成28年4月19日（火）,suiexcel13 (15).xls
きわだ,1632,1kg,2350.5506072874496,700,,平成28年4月19日（火）,suiexcel13 (15).xls
あじ,1894,1kg,2500,378,,平成28年4月19日（火）,suiexcel13 (15).xls
さば,400,1kg,702,594,,平成28年4月19日（火）,suiexcel13 (15).xls
まいわし,3060,1kg,450,108,,平成28年4月19日（火）,suiexcel13 (15).xls
養成ぶり,4635,1kg,1188,520,,平成28年4月19日（火）,suiexcel13 (15).xls
かつお,4499,1kg,1235.75073313783,540,,平成28年4月19日（火）,suiexcel13 (15).xls
養成まだい,4705,1kg,1404,750,,平成28年4月19日（火）,suiexcel13 (15).xls
さわら,1153,1kg,1149.0266666666666,650,,平成28年4月19日（火）,suiexcel13 (15).xls
かれい,2739,1kg,983.2217573221758,324,,平成28年4月19日（火）,suiexcel13 (15).xls
養成はまち,880,1kg,1502.3924528301886,500,,平成28年4月19日（火）,suiexcel13 (15).xls
養成かんぱち,1561,1kg,1805.1853658536584,1000,,平成28年4月19日（火）,suiexcel13 (15).xls
さけ,1848,1kg,2173.1811926605506,1162,,平成28年4月19日（火）,suiexcel13 (15).xls
たこ,425,1kg,16000,864,,平成28年4月19日（火）,suiexcel13 (15).xls
はまぐり,372,1kg,2200,432,,平成28年4月19日（火）,suiexcel13 (15).xls
しじみ,1573,1kg,1500,324,,平成28年4月19日（火）,suiexcel13 (15).xls
あさり,4072,1kg,1074.0617433414043,432,,平成28年4月19日（火）,suiexcel13 (15).xls
ほたて貝,2113,1kg,950,540,,平成28年4月19日（火）,suiexcel13 (15).xls
冷凍もんごいか,990,1kg,3456,756,,平成28年4月19日（火）,suiexcel13 (15).xls
冷凍たこ,450,1kg,1404,1080,,平成28年4月19日（火）,suiexcel13 (15).xls
冷凍えび,3585,1kg,3186,1188,,平成28年4月19日（火）,suiexcel13 (15).xls
塩さば,2184,1kg,1800,324,,平成28年4月19日（火）,suiexcel13 (15).xls
塩さけ,1394,1kg,1647.4134404674944,911,,平成28年4月19日（火）,suiexcel13 (15).xls
塩すけそうこ,841,1kg,3449.6315789473683,864,,平成28年4月19日（火）,suiexcel13 (15).xls
開干さんま,724,1kg,1045.5594713656387,560,,平成28年4月19日（火）,suiexcel13 (15).xls
開干あじ,554,1kg,1289.2566371681417,670,,平成28年4月19日（火）,suiexcel13 (15).xls
若干かれい,200,1kg,2160,648,,平成28年4月19日（火）,suiexcel13 (15).xls
ちりめん,2530,1kg,3737.2549019607845,194,,平成28年4月19日（火）,suiexcel13 (15).xls
なまりぶし,172,1kg,1548.8688524590164,864,,平成28年4月19日（火）,suiexcel13 (15).xls
ほたるいか,2000,1kg,2700,432,,平成28年4月19日（火）,suiexcel13 (15).xls
くろまぐろ,440,1kg,4346.409090909091,2800,,平成28年4月21日（木）,suiexcel14 (15).xls
きわだ,2188,1kg,2350.9399585921324,324,,平成28年4月21日（木）,suiexcel14 (15).xls
あじ,1900,1kg,6500,486,,平成28年4月21日（木）,suiexcel14 (15).xls
さば,3984,1kg,1200,270,,平成28年4月21日（木）,suiexcel14 (15).xls
まいわし,3455,1kg,350,214,,平成28年4月21日（木）,suiexcel14 (15).xls
養成ぶり,3712,1kg,1188,470,,平成28年4月21日（木）,suiexcel14 (15).xls
かつお,7312,1kg,800,416,,平成28年4月21日（木）,suiexcel14 (15).xls
養成まだい,5529,1kg,1404,600,,平成28年4月21日（木）,suiexcel14 (15).xls
さわら,2564,1kg,1244.4170124481327,500,,平成28年4月21日（木）,suiexcel14 (15).xls
かれい,1899,1kg,1000,324,,平成28年4月21日（木）,suiexcel14 (15).xls
養成はまち,1112,1kg,1644.299794661191,940,,平成28年4月21日（木）,suiexcel14 (15).xls
養成かんぱち,1844,1kg,1726.9608801955992,1000,,平成28年4月21日（木）,suiexcel14 (15).xls
さけ,1872,1kg,2117.7066069428893,1209,,平成28年4月21日（木）,suiexcel14 (15).xls
たこ,372,1kg,11700,864,,平成28年4月21日（木）,suiexcel14 (15).xls
はまぐり,422,1kg,1944,432,,平成28年4月21日（木）,suiexcel14 (15).xls
しじみ,1140,1kg,1296,540,,平成28年4月21日（木）,suiexcel14 (15).xls
あさり,5036,1kg,1026.6809290953545,432,,平成28年4月21日（木）,suiexcel14 (15).xls
ほたて貝,1723,1kg,1730.5931758530182,540,,平成28年4月21日（木）,suiexcel14 (15).xls
冷凍もんごいか,1021,1kg,3456,700,,平成28年4月21日（木）,suiexcel14 (15).xls
冷凍たこ,510,1kg,1404,1080,,平成28年4月21日（木）,suiexcel14 (15).xls
冷凍えび,3644,1kg,4007.320197044335,1188,,平成28年4月21日（木）,suiexcel14 (15).xls
塩さば,8819,1kg,2200,378,,平成28年4月21日（木）,suiexcel14 (15).xls
塩さけ,4216,1kg,3132,650,,平成28年4月21日（木）,suiexcel14 (15).xls
塩すけそうこ,786,1kg,3389,1566,,平成28年4月21日（木）,suiexcel14 (15).xls
開干さんま,692,1kg,1044.25,567,,平成28年4月21日（木）,suiexcel14 (15).xls
開干あじ,234,1kg,2259.5882352941176,864,,平成28年4月21日（木）,suiexcel14 (15).xls
若干かれい,100,1kg,1620,864,,平成28年4月21日（木）,suiexcel14 (15).xls
ちりめん,5302,1kg,2908.8125,756,,平成28年4月21日（木）,suiexcel14 (15).xls
なまりぶし,154,1kg,1795.5384615384614,864,,平成28年4月21日（木）,suiexcel14 (15).xls
ほたるいか,2000,1kg,2700,648,,平成28年4月21日（木）,suiexcel14 (15).xls
くろまぐろ,152,1kg,3916.539473684211,3300,,平成28年4月22日（金）,suiexcel15 (15).xls
きわだ,1934,1kg,2471.34375,540,,平成28年4月22日（金）,suiexcel15 (15).xls
あじ,2827,1kg,877.1396648044692,215,,平成28年4月22日（金）,suiexcel15 (15).xls
さば,2920,1kg,389,270,,平成28年4月22日（金）,suiexcel15 (15).xls
まいわし,1595,1kg,270,162,,平成28年4月22日（金）,suiexcel15 (15).xls
養成ぶり,4183,1kg,1188,520,,平成28年4月22日（金）,suiexcel15 (15).xls
かつお,3181,1kg,1264.1104294478528,540,,平成28年4月22日（金）,suiexcel15 (15).xls
養成まだい,4895,1kg,1404,750,,平成28年4月22日（金）,suiexcel15 (15).xls
さわら,2223,1kg,959.0313901345291,432,,平成28年4月22日（金）,suiexcel15 (15).xls
かれい,1263,1kg,1000,324,,平成28年4月22日（金）,suiexcel15 (15).xls
養成はまち,964,1kg,1634.6015037593984,940,,平成28年4月22日（金）,suiexcel15 (15).xls
養成かんぱち,1895,1kg,1887.9427312775329,900,,平成28年4月22日（金）,suiexcel15 (15).xls
さけ,2358,1kg,2338.311818181818,1200,,平成28年4月22日（金）,suiexcel15 (15).xls
たこ,314,1kg,9000,907,,平成28年4月22日（金）,suiexcel15 (15).xls
はまぐり,378,1kg,1836,432,,平成28年4月22日（金）,suiexcel15 (15).xls
しじみ,1328,1kg,1600,324,,平成28年4月22日（金）,suiexcel15 (15).xls
あさり,3529,1kg,981.4276387377583,432,,平成28年4月22日（金）,suiexcel15 (15).xls
ほたて貝,1817,1kg,1448.6104513064133,540,,平成28年4月22日（金）,suiexcel15 (15).xls
冷凍もんごいか,678,1kg,3456,756,,平成28年4月22日（金）,suiexcel15 (15).xls
冷凍たこ,340,1kg,1404,1080,,平成28年4月22日（金）,suiexcel15 (15).xls
冷凍えび,2206,1kg,4425.118644067797,1188,,平成28年4月22日（金）,suiexcel15 (15).xls
塩さば,6106,1kg,2600,324,,平成28年4月22日（金）,suiexcel15 (15).xls
塩さけ,581,1kg,1176.9021956087824,650,,平成28年4月22日（金）,suiexcel15 (15).xls
塩すけそうこ,515,1kg,3581.182926829268,1861,,平成28年4月22日（金）,suiexcel15 (15).xls
開干さんま,537,1kg,1102.3293768545993,584,,平成28年4月22日（金）,suiexcel15 (15).xls
開干あじ,169,1kg,1406.3061224489795,731,,平成28年4月22日（金）,suiexcel15 (15).xls
若干かれい,126,1kg,1404,648,,平成28年4月22日（金）,suiexcel15 (15).xls
ちりめん,1958,1kg,3211.016759776536,432,,平成28年4月22日（金）,suiexcel15 (15).xls
なまりぶし,185,1kg,1752.032786885246,864,,平成28年4月22日（金）,suiexcel15 (15).xls
ほたるいか,1000,1kg,2700,648,,平成28年4月22日（金）,suiexcel15 (15).xls
くろまぐろ,144,1kg,3944.8055555555557,3350,,平成28年4月23日（土）,suiexcel16 (15).xls
きわだ,2405,1kg,2622.8606194690265,216,,平成28年4月23日（土）,suiexcel16 (15).xls
あじ,1356,1kg,3296.560975609756,324,,平成28年4月23日（土）,suiexcel16 (15).xls
さば,3188,1kg,378,270,,平成28年4月23日（土）,suiexcel16 (15).xls
まいわし,4490,1kg,270,162,,平成28年4月23日（土）,suiexcel16 (15).xls
養成ぶり,3135,1kg,1188,500,,平成28年4月23日（土）,suiexcel16 (15).xls
かつお,2921,1kg,1403.9533527696794,800,,平成28年4月23日（土）,suiexcel16 (15).xls
養成まだい,5968,1kg,1404,750,,平成28年4月23日（土）,suiexcel16 (15).xls
さわら,1300,1kg,540,324,,平成28年4月23日（土）,suiexcel16 (15).xls
かれい,2394,1kg,800,324,,平成28年4月23日（土）,suiexcel16 (15).xls
養成はまち,1103,1kg,1242,850,,平成28年4月23日（土）,suiexcel16 (15).xls
養成かんぱち,2710,1kg,1755.5225334957368,1000,,平成28年4月23日（土）,suiexcel16 (15).xls
さけ,2615,1kg,1956.674051981253,1103,,平成28年4月23日（土）,suiexcel16 (15).xls
たこ,438,1kg,12000,454,,平成28年4月23日（土）,suiexcel16 (15).xls
はまぐり,430,1kg,1836,432,,平成28年4月23日（土）,suiexcel16 (15).xls
しじみ,1701,1kg,1296,216,,平成28年4月23日（土）,suiexcel16 (15).xls
あさり,4574,1kg,1082.839432412248,432,,平成28年4月23日（土）,suiexcel16 (15).xls
ほたて貝,3291,1kg,1520.1853997682501,540,,平成28年4月23日（土）,suiexcel16 (15).xls
冷凍もんごいか,1591,1kg,3456,700,,平成28年4月23日（土）,suiexcel16 (15).xls
冷凍たこ,610,1kg,1404,1080,,平成28年4月23日（土）,suiexcel16 (15).xls
冷凍えび,3929,1kg,3625.680608365019,1188,,平成28年4月23日（土）,suiexcel16 (15).xls
塩さば,3972,1kg,2600,324,,平成28年4月23日（土）,suiexcel16 (15).xls
塩さけ,1230,1kg,1576.8829268292684,876,,平成28年4月23日（土）,suiexcel16 (15).xls
塩すけそうこ,718,1kg,11944,540,,平成28年4月23日（土）,suiexcel16 (15).xls
開干さんま,601,1kg,1111.0374064837906,601,,平成28年4月23日（土）,suiexcel16 (15).xls
開干あじ,255,1kg,1369.936507936508,710,,平成28年4月23日（土）,suiexcel16 (15).xls
若干かれい,100,1kg,864,594,,平成28年4月23日（土）,suiexcel16 (15).xls
